sending,sending_citizen_unspecified,sending_citizenship_unknown,sending_household_not_owned,sending_household_owned,sending_household_owned_unknown,sending_indigeneity,sending_internet,sending_internet_unknown,sending_marriage_unknown,sending_married,sending_no_indigeneity,sending_no_internet,sending_not_citizen,sending_rural,sending_salary_worker,sending_self_employed,sending_separated,sending_single,sending_sum_income,sending_total_pop,sending_unknown_employment_status,sending_unknown_indigeneity,sending_unpaid_worker,sending_urban,sending_weighted_avg_income,sending_weighted_avg_income_abroad,sending_weighted_avg_no_income_abroad,sending_weighted_avg_unknown_income_abroad,sending_widowed,US_MIG_05_10
29012,829.941874,389.6363636,738.6759777,852.3120428,380.0566038,841.3755274,1269.596774,812.1052632,1085.666667,1308.816701,814.5638972,821.3123527,-1,827.7011335,3271.67447,2048.636704,1817.622378,343.8257502,2502859,8646,1929.48,992.0141844,0,-1,827.7011335,916.5959596,826.5014265,619.1111111,214.2916667,173
29013,1295.451631,1159.780702,1130.404906,1358.522918,1016.767196,1339.699915,2438.820449,1101.391608,1163.301587,2061.92618,1293.03936,1133.116247,-1,901.404744,3860.462991,3680.310195,2236.567449,612.4518741,11290275,90814,1259.504464,1029.112255,0,1378.315901,1294.627745,1163.016484,1296.381727,1263.247573,759.9328808,102
29014,1314.755568,-1,707.0426045,1433.214448,1066.025,912.2570181,1363.715299,-1,535.75,2314.831421,1438.023354,1301.373739,-1,897.4677318,3647.765499,9169.59188,1576.29798,408.2197372,4664770,14880,1347.074074,627.6971831,0,1618.716337,1309.277419,1071.447244,1332.253345,0,375.8015267,492
29015,1448.343656,1421.506173,1097.557622,1499.125347,1686.3,1560.799367,2365.572801,1518.359223,-1,2217.775296,1427.916105,1250.16267,-1,1344.863105,4463.148854,3659.808027,2748.997914,637.3630952,12983071,46020,2755.953488,1854.224422,0,1483.10007,1448.123294,1378.851159,1455.525728,857.6453901,755.9166667,381
29016,1107.841456,329.6923077,1020.055724,1140.096414,-1,1033.60395,2337.554974,267.875,1142.888889,1784.017544,1440.037441,955.1390941,-1,933.8333333,3550.687124,1846.712274,2229.230159,505.3862434,2658972,7006,-1,867.3506494,0,1105.793838,1104.321153,2141.505376,1077.298004,-1,398.3351351,67
29017,1249.605097,-1,1160.593548,1265.619058,914.7761194,1314.968935,1904.847029,1107.25,-1,1853.25213,1203.879778,1136.219373,-1,1086.206897,3337.951114,3643.746454,2090.127389,620.4921212,4278004,10756,1971.4,1374.849057,0,1250.023743,1249.140387,2081.375,1237.847343,-1,420.195122,171
29018,1422.110099,492.825,1208.167521,1459.237222,1242.217391,1334.058217,2461.508067,1359.455882,0,2205.364295,1542.482273,1193.60244,-1,1192.198174,3659.181881,3626.175015,2250.719178,735.7802826,9228482,38288,1590.526316,1538.574661,0,1456.200363,1419.94557,1399.761246,1422.841491,813.225,845.8103161,224
29019,1429.951049,514.3,1287.085922,1492.806619,285.7222222,1584.010984,2244.984655,-1,-1,2414.936607,1393.001785,1288.597761,-1,1379.704797,4147.817204,3737.663839,1990.610568,564.8277894,6841830,21184,2344.588235,1390.940541,0,1431.749751,1429.086575,1013.140105,1452.787347,-1,976.8783383,126
29020,1306.592037,1714.25,1187.864446,1346.708784,472.5641026,1508.474169,2098.787556,-1,-1,2025.704054,1227.464029,1176.563916,-1,924.6887661,4286.636046,3740.665924,2162.16129,553.9462867,7074673,15770,1073.351351,1584.497696,0,1335.235494,1306.963221,1120.762058,1315.978882,1085.4,549.4444444,532
29021,1392.281968,263.7692308,1261.798349,1440.232075,500,1282.733251,1840.822928,-1,-1,2223.474006,1390.056836,1268.863984,0,1342.602581,3721.533938,3377.863268,1967.137546,577.9140283,6152987,17832,845.2222222,1876.420063,0,1404.087392,1388.054172,1079.470699,1411.660089,954.5263158,646.3058824,273
29022,1223.148878,77.90909091,1201.450718,1222.346729,1117.357143,1245.577927,2061.993261,576.9230769,-1,2015.384088,1213.692576,1113.363729,-1,1223.669518,3313.356024,3649.540952,2086.255924,500.7965276,6682255,13244,1371.533333,1129.868852,0,1210.419597,1218.605255,1111.53527,1218.500865,2321.416667,523.8115942,699
29023,1310.575646,709.4,1105.945819,1352.890598,880.159292,1333.617978,1955.964837,1125.978495,102.92,2051.631692,1298.012191,1127.528768,-1,1282.303812,3997.008,3034.736434,2162.902111,613.5160935,10335230,29892,1235.740741,1387.562327,0,1335.42361,1307.171952,1187.837113,1314.23336,1530.240506,937.3126023,434
29024,1987.710144,972.1538462,1838.381755,2007.167169,5588.58,2281.989387,3134.956928,-1,918.4285714,3297.899711,1946.692065,1499.30303,9143,1621.957526,6026.105886,3726.141016,3059.89527,789.0617943,10781345,27200,3661.542373,1908.654822,0,2246.259626,1987.954632,1792.602606,1991.264437,2338.565217,1184.816578,270
29025,1789.765795,976.1560284,1525.70032,1838.74153,1432.186501,1700.153406,2425.144946,1422.919492,551.0571429,2783.398193,1885.358611,1680.257091,1571.444444,1210.591973,4584.64925,4506.328879,3146.112971,860.5471788,13395523,76448,2778.742063,1755.581184,0,1791.203481,1786.661757,1251.115658,1796.45523,1588.917431,890.7370441,507
29026,1526.419541,920.5925926,1186.195986,1592.609525,1536.433071,1277.465463,2381.104123,1473.9,73.17073171,2476.087579,1607.072641,1330.754676,-1,1329.528054,4398.637687,3806.22999,2263.961089,718.8556441,6405770,20524,1222.166667,1570.721739,0,1578.428092,1524.82557,1183.302521,1534.863173,791.2307692,782.3156146,51
29027,1127.986484,799.6341463,1170.198077,1106.614629,1412.104046,1194.897472,1612.678676,3519,-1,1773.104779,1035.416514,1023.792653,-1,1196.888889,3645.094301,3319.671533,1808.233333,500.3010895,4175200,12816,862.5714286,1050.202381,0,1124.878076,1125.181492,1048.464088,1129.128741,2023.918919,419.8726415,733
29028,1276.636199,1251.586957,931.1099215,1322.979235,818.1212121,1127.067844,2182.304348,1052.514706,1867.5,2084.715784,1400.431453,1075.968273,1200,1045.435811,3758.980447,3676.524943,1989.347253,546.9260424,6680458,24346,4200.613636,1639.488215,0,1308.492659,1276.510063,667.3448905,1305.697709,1214.3,525.3009404,335
29029,838.2209811,482.125,801.297138,842.8130334,665.5142857,793.9164657,1602.857143,348.2068966,-1,1362.320428,865.5010846,807.7333085,-1,728.3686636,3466.684701,2106.839945,1484.862857,396.2398619,6999969,22434,1331.846154,916.3613861,0,931.7287402,837.3096193,817.8291925,836.6657138,1097.215686,296.2878229,1434
29030,1535.472849,1622.567164,1408.3341,1581.593342,1481.666667,1609.307709,2484.589145,2000.142857,208.4594595,2572.82422,1503.094215,1281.81798,5204.142857,1232.380725,4388.05455,3610.05794,2446.080432,620.9982712,8434956,32168,1163.426471,1742.681055,0,1584.977981,1539.028973,1520.260246,1538.406539,2212.214286,944.2823834,283
29031,1423.382218,1886.269231,1146.475524,1464.434245,1712.88,1498.578431,2360.16808,1712.456522,1535,2256.972629,1400.292222,1222.514249,3333.333333,1277.128958,4293.024647,3539.665258,2164.532646,549.9483164,12050071,22710,2182.220588,1624.433962,0,1469.305587,1424.94672,1200.383858,1435.854076,1330,812.9146608,573
29032,2637.082125,2885.101523,2420.312896,2714.34576,2036.475352,2660.187569,3450.046163,685.8666667,-1,4080.75405,2629.164846,1894.4765,1251.851852,2190.432586,6542.885345,5116.184517,4736.706878,1244.946304,17142555,96250,4175.759563,2659.360331,0,2659.896729,2634.211553,2102.099046,2658.94128,832.0677966,1176.518689,99
29033,1096.328058,270.0410959,1200.952381,1063.953058,1731.061856,1160.168164,1803.153196,1012.575,-1,1730.254132,1079.865913,1024.92782,306.1428571,995.9321727,3490.407664,3088.702893,2102.276387,458.4162286,7206554,43406,1647.821705,1148.063348,0,1192.838876,1092.784177,1167.678135,1091.529937,539.68,506.7047478,212
29034,1096.886477,364.3,845.3928571,1133.135047,300,1038.059633,1738.551948,1207.818182,765.2857143,1634.0237,1104.36048,964.3784472,-1,968.2777778,3460.340813,2917.318841,2347.78125,545.495203,3039653,5660,498.0810811,991.3114754,0,1092.499289,1091.709187,1033.259494,1098.866692,-1,598.6770833,471
29035,2246.752465,2947.111111,1938.031308,2328.914842,1729.875,2182.579447,3114.281106,2016.342857,678.5416667,3465.140541,2269.194044,1719.858715,4000,2201.640882,5918.218438,4796.288462,4628.494176,897.3768775,11429721,21764,1107.333333,1668.535912,0,2347.67844,2249.134626,1657.302857,2265.682513,1564.657143,1211.937984,250
29036,703.3001804,375,590.599631,738.7287778,635.5555556,711.0531845,1563.362319,2476.222222,-1,1161.390471,659.6495977,655.7607667,-1,836.5769231,2625.715676,1593.12,1303.927273,324.5716186,1903906,8888,819.4736842,1736.258065,0,645.3277742,702.3926643,702.8470588,702.402848,685.8,273.8622449,70
29037,1443.237583,541.3684211,1348.729023,1470.728355,838.5517241,1412.482086,2608.772112,1214.333333,-1,2359.443747,1456.472278,1194.385617,833.3333333,1125.369429,4222.456267,3654.275897,2490.199029,559.8510916,8996234,22008,888.8888889,1610.716129,0,1529.108451,1441.015267,1541.866667,1444.05928,624.0609756,599.8485915,553
29038,1267.92453,1469.571429,1210.588338,1273.539385,1032.938776,1293.637056,1960.235922,600,-1,2101.337903,1241.717242,1151.96124,-1,1064.218677,4019.24807,3950.985658,1824.575269,502.8957609,6449371,23744,1158.324324,1616.396552,0,1292.064135,1267.402628,1224.655556,1268.619797,1166.484375,378.4069767,157
29039,1116.393897,992.875,881.1268209,1166.389942,1002.8,1153.638594,1704.557243,726.0588235,-1,1745.365752,1090.794371,1026.507,350.6363636,1148.844832,3827.719029,2896.709677,2218.48954,508.1339485,5143996,13032,632.15,1531.064286,0,1072.529068,1114.797882,1117.640177,1116.883779,768.525,469.8781513,766
29040,1369.684454,527.248062,1256.337244,1389.604479,674,1411.113143,2158.419823,-1,1473.902439,2212.916073,1386.388251,1119.437143,-1,1406.08209,3823.408312,3885.896907,2161.516297,538.8921938,8114682,30154,710.6428571,795.4411028,0,1360.985545,1361.38635,1052.368664,1377.068343,482.1428571,672.2741617,249
29041,1474.409805,112.7894737,1328.871184,1502.073519,1224.47619,1476.875122,2168.023546,1379.628571,-1,2267.934899,1474.048897,1140.415735,-1,-1,4295.904867,3792.764605,2239.02507,666.1015026,5502778,13706,1876.375,1331.165025,0,1466.429301,1466.429301,1396.788079,1462.034599,2499.979167,1307.165975,187
29042,1945.225124,561.1090909,1722.969015,2023.865347,1021.923077,1706.004731,2793.508403,1000,1480.575758,3273.78352,2009.879498,1568.915641,4953.488372,1499.199355,5146.739933,4916.227833,3152.141271,682.3404808,11367646,38406,7343.928571,2302.12766,0,2034.395392,1947.997032,1605.252427,1958.042784,1548.051724,805.8318099,239
29043,1517.550613,212.6590909,1382.419598,1546.320716,578.88,1545.340711,2146.955175,1191.290323,4205.79661,2393.940817,1504.126773,1290.950397,1000,970.6785714,4250.513843,3914.159189,2580.351331,644.2973614,16945054,56754,1123.338129,1469.170732,0,1514.467709,1513.39458,1250.869063,1528.891345,1499.058824,755.8497164,920
30001,986.5483871,-1,880.6045714,1003.421662,1478.057692,972.7142857,1563.612188,765.2857143,190.4444444,1589.779695,982.7434045,933.0898876,-1,984.5212329,3081.621313,2534.800481,1697.508333,409.870517,2492481,8760,861,1140.355932,0,-1,984.5212329,1107.87234,985.3462791,701.3333333,708.4328358,24
30002,757.4642857,2000,650.5733945,831.3170213,1333.333333,989.1659389,1300.972603,-1,-1,1191.411594,728.314978,734.6026144,-1,758.3367347,2380.401535,2999.434783,1225.210526,382.8726592,1203699,3206,2038,35.75,0,760.5289037,760.3948846,942.8648649,753.1825397,837.3148148,631.884058,68
30003,1397.503806,1290.288,1574.822819,1325.947526,1395.134921,1380.553365,2629.343535,427.3333333,0,2203.224101,1382.534434,1129.509058,2631.578947,795.4642423,4190.707034,3698.801968,2009.605074,621.7852626,11358841,87512,2368.669643,1834.213255,0,1705.376839,1397.733385,928.3047404,1421.304794,651.5756098,686.0932018,63
30004,1203.809731,325.4661654,1708.682319,1101.586371,919.160804,1015.994448,2275.822115,506.7106918,803.5,1723.510713,1212.41765,1047.30893,-1,1153.972227,4091.968918,3247.789706,1595.757883,617.6558376,7002413,43454,2132.038462,1112.546419,0,1356.09029,1197.657339,873.8768445,1233.771308,1107.606873,401.6982301,313
30005,1141.013415,535.75,999.9824561,1158.711879,1349.619048,1293.293651,1483.281573,1428.5,1071.5,1652.476226,1099.653123,1059.70951,1600,971.1575563,3799.1777,2794.584507,1964.864865,494.8037915,1834265,5238,2500,1047.902941,0,1291.832727,1139.515082,1426.127072,1120.881503,717.875,406.8951613,78
30006,800.8277657,44.34482759,770.0166154,806.5175501,512.627451,838.3788415,1300.291159,-1,342.8,1330.189205,737.0932428,770.1631734,-1,745.1377493,3399.968635,2316.168979,1505.37931,343.4023304,4631192,23112,957.1666667,1872.489933,0,918.0845188,798.790758,1139.748166,787.5090465,640.2580645,353.8845266,197
30007,757.6899128,-1,1280.27,722.5511837,446.4583333,958.7729084,1632.081633,-1,-1,1058.46395,737.13205,687.3403177,-1,755.1039404,3504.226537,2807.322222,1738.761905,413.8239084,1517150,6446,482.15625,945.4545455,0,-1,755.1039404,530.7142857,765.8273732,-1,146.7724138,153
30008,466.456116,0,292.0727273,475.8076599,642.9166667,285.1149927,1038.621795,-1,4000,757.2629132,504.0259831,447.8902314,-1,466.0859127,3421.594417,2654.050505,580.4941176,267.3402975,1709828,10080,285.6666667,0,0,-1,466.0859127,252.3518519,475.6560945,-1,366.3264249,394
30009,996.2819483,319.902439,1137.444807,972.7437328,619.9534884,1267.780886,1929.392455,730.1111111,168.4210526,1409.456235,949.4716981,882.1670338,-1,785.0449676,3708.158416,3242.210621,1797.235981,554.0318079,4972130,28496,2170.37037,1069.861614,0,1299.915001,992.937114,743.983731,1023.596671,510.6045845,410.9070632,177
3001,3248.11484,2590.670791,3466.775021,3170.761081,2917.096633,3503.540913,4135.723076,2185.828467,770.0907407,5065.881242,3208.107587,2523.74375,4983.128583,2843.626336,7001.811664,8751.233282,5002.646843,1452.958048,126825962,715274,3051.449949,3428.894239,0,3313.575591,3256.883972,2766.643832,3273.293698,2545.374106,1226.712359,417
30010,945.4991935,234.390625,1181.33011,880.1054387,906.0102389,830.1000884,2254.345955,1188.679245,367.2857143,1505.924768,964.3359073,744.5422276,-1,642.5419502,3180.547819,3017.751443,2204.105998,434.1186116,6392753,64616,817.8076923,878.6149915,0,1414.348074,943.9734741,736.5571797,951.7242255,945.7931034,624.8591549,426
30011,1875.193331,179.4871795,2334.085733,1721.283581,1992.007009,1551.210996,2966.89162,1285.267677,894.7368421,2657.830114,1861.539511,1424.253433,-1,1810.138304,5749.888087,4881.807588,2883.316901,1000.073886,10258270,53406,3389.126697,2809.418033,0,1909.810966,1866.710182,885.2638701,1900.829756,1356.450847,818.8029331,124
30012,1199.030387,852.6315789,1375.432558,1166.396328,1662.692308,2180.479167,2919.761905,1153.846154,485.7333333,1656.360268,1222.455965,1158.404652,-1,1195.161363,3904.655914,4064.276923,2344.658683,678.7958562,2480491,8044,604.3030303,842.5141243,0,-1,1195.161363,826.1509434,1197.753683,1814,284.6348548,48
30013,1724.01427,3049.5,1941.634573,1655.726403,536.4482759,1581.282368,2633.139815,837.3846154,700,2658.169057,1850.912065,1285.70159,-1,1195.952603,5381.219348,3653.888618,3250.713725,828.577872,8355961,28370,400.8823529,2028.71828,0,1924.337466,1726.079168,1671.470588,1727.071186,1728.417722,847.5461538,2
30014,1355.250834,321.4375,1465.97393,1333.240286,811.0666667,1440.440948,1982.91424,535.75,0.285714286,2134.321744,1314.384428,1203.716474,-1,1220.38785,3967.308553,3462.831864,1950.004124,678.4400775,7931297,45688,2303.455696,1452.694915,0,1473.668294,1352.117186,1204.56101,1362.504669,1249.757009,566.821366,333
30015,1025.92618,484.1621622,1169.827597,989.6989796,809.6884422,1485.195166,2009.190446,1432.355263,-1,1528.928088,990.905116,918.9973257,-1,807.0802748,3592.345905,3237.25729,1432.714286,487.4491454,5570447,33960,3328.849315,895.6037736,0,1381.240321,1021.933804,803.3372093,1030.193444,776.0238095,257.0444444,48
30016,1830.410118,428.5846154,1776.969243,1837.023557,-1,1550.837127,2576.706968,692.875,1071.5,2846.662164,1872.634617,1471.394644,-1,1632.586235,5071.837928,5128.297609,2342.567322,850.462494,7312550,27144,2472.822581,1319.967742,0,1892.814408,1822.887194,1729.975425,1827.121079,1737.823529,742.704918,60
30017,971.9148936,-1,1082.501887,950.9395667,2357.25,1030.051173,1330.116105,1714.333333,-1,1454.872319,945.7109005,914.9777524,-1,970.9540287,4242.842893,1832.138686,1121.47619,488.3785047,1964240,4046,3952.333333,1095.207792,0,-1,970.9540287,662.9612903,998.1131367,-1,266,162
30018,220.3673246,-1,234.1481481,218.4814385,-1,60.98943662,142.8333333,-1,-1,291.0445026,294.7702265,219.9098901,-1,219.4050218,1983.135593,1119.6,790.6976744,113.960177,200975,1832,-1,106.1428571,0,-1,219.4050218,685.7,214.2582781,-1,112.7894737,197
30019,369.0276176,-1,382.0246914,368.7000622,0,364.4531537,1320.772727,0,428.6,621.9344262,697.7692308,362.519548,-1,368.2453059,2709.209549,1239.43609,603.8507463,178.2642369,1215946,6604,2123.5,750,0,-1,368.2453059,447.5483193,359.5171295,112.6792453,183.7857143,1556
30020,371.2934483,-1,903.7440758,349.6070336,145.3913043,367.3894332,1329.615385,-1,-1,587.3773428,546.2193878,368.7981247,-1,370.1386754,2073.142091,1281.22043,329.6666667,198.5005247,1150296,10932,-1,59.33846154,0,-1,370.1386754,756.8297872,366.7718357,371.4666667,204.4968553,565
30021,1250.436514,458.4130435,1290.879051,1232.120284,1427.283019,1339.606203,1965.332737,1371.425,-1,1913.307572,1232.826919,1076.866386,-1,835.9231036,3865.036016,3158.948966,2099.297619,621.1534353,6042621,23562,2439,1102.246548,0,1379.766809,1246.494865,1444.888278,1236.080893,1484.028571,464.2046512,191
30022,981.1222222,793.6666667,1008.839869,974.443662,643,1094.289504,1732.300578,-1,514.2,1679.992494,957.0467716,929.0796781,-1,661.2253369,3335.428107,2480.702948,1616.82963,390.4687732,5216902,21288,1416.666667,1019.680556,0,1150.945774,980.2521608,829.0875,982.6927193,904.8888889,619.0088106,167
30023,695.2438734,380,744.3772442,684.397204,691.5263158,968.745696,1233.595916,384,646.4571429,1085.265364,668.1798309,652.8337191,1582.461538,627.3512034,2725.967451,2058.511857,1020.228771,355.4553759,5220437,50530,1431.65625,817.8419753,0,1109.29768,694.7645755,483.9423782,712.2328167,624.4761905,293.4231975,555
30024,714.3995974,-1,609.3652445,725.4031751,1201.705882,681.0940123,1354.107209,-1,-1,1052.706443,721.6405772,666.0573737,-1,638.8847977,2272.370533,2713.312727,1131.270588,411.3493428,2968260,15940,1936.444444,718.3276451,0,874.8494364,712.4276035,771.3816631,708.8136273,675,427.5503597,344
30025,279.3560461,0,253.2669983,281.1302211,301.1711712,334.0514286,1471.508197,163.2698413,75.61764706,487.5713761,271.6519733,262.348765,-1,225.9301754,2393.16307,1873.350427,729.4,110.540462,1568338,26240,141.425,445.844523,0,409.8065287,278.7385671,116.9090909,280.9117121,175.9136364,124.4653846,91
30026,2061.320199,395.5384615,1759.604564,2217.616011,2413.552632,1996.018602,2743.449523,-1,-1,3115.148703,2054.942684,1602.669981,-1,1534.361111,5147.595035,5160.149103,3176.781726,1026.975877,8195248,24542,3533.575,2863.330233,0,2133.362859,2059.555456,1697.763441,2080.613003,1696.860759,1293.859485,160
30027,489.0275644,77.90909091,808.1254902,472.5809199,170.8115942,448.7513369,3194.536585,462.2142857,-1,828.9363868,1219.578125,409.7518622,-1,488.008339,3063.702495,1574.504178,1053.182927,190.3401869,2165293,17748,1285.666667,648.6335878,0,-1,488.008339,887.173913,483.8071101,486.5806452,172.3548387,54
30028,3564.605065,5511.14966,3356.154272,3691.605612,1559.137931,2979.7424,4671.276444,2688.439655,980.7027027,5297.201681,3646.322617,2270.020277,6997.916168,3503.663781,8343.238051,9834.054169,4744.336083,2082.590447,27217123,141330,5313.546296,3546.193284,0,3582.360975,3580.817434,3204.92207,3591.58967,3299.047718,1682.882075,300
